FJX_scat-geo.dat v7.5A RRTMG S27 w/ 17:18 = 485nm for GEOMIP, fixed 220K, 75wt%, width=1.25
  15  from Tilmes et al specs for GeoMIP, uses same wavel, nr, ni as FJX_scat-ssa.dat
bin  wavel  nr     ni      Q       pi0      P1    P2    P3    P4    P5    P6    P7
SSA-GeoM:   Reff    Geff    dens     T(K)     wt%   (15 wavels 0.02 to 5.0 microns)
  SSA-GeoM  0.0200  0.0011  1.7463   220.0    75.0
18  0.6308  1.4380 1.9E-08 0.08909 1.00000 0.555 0.572 0.109 0.012 0.001 0.000 0.000
19  0.9733  1.4310 1.4E-06 0.01683 0.99990 0.235 0.513 0.046 0.002 0.000 0.000 0.000
20  1.2695  1.4240 8.2E-06 0.00573 0.99871 0.139 0.504 0.027 0.001 0.000 0.000 0.000
21  1.4475  1.4390 8.8E-05 0.00368 0.98146 0.108 0.503 0.021 0.000 0.000 0.000 0.000
22  1.7668  1.4310 4.9E-04 0.00189 0.83678 0.072 0.501 0.014 0.000 0.000 0.000 0.000
23  2.0394  1.4190 1.3E-03 0.00155 0.54490 0.054 0.501 0.011 0.000 0.000 0.000 0.000
24  2.3091  1.3980 2.2E-03 0.00151 0.31126 0.042 0.500 0.008 0.000 0.000 0.000 0.000
25  2.7483  1.3300 4.4E-02 0.01849 0.00918 0.029 0.500 0.006 0.000 0.000 0.000 0.000
26  3.4040  1.3620 1.8E-01 0.05817 0.00180 0.019 0.500 0.004 0.000 0.000 0.000 0.000
27  5.3615  1.4150 2.2E-01 0.04413 0.00051 0.008 0.500 0.002 0.000 0.000 0.000 0.000
  SSA-GeoM  0.1000  0.0271  1.7463   220.0    75.0
 5  0.2020  1.5120 0.0E+00 3.38648 1.00000 2.162 2.603 2.321 1.757 1.151 0.671 0.321
 6  0.2081  1.5120 0.0E+00 3.29564 1.00000 2.154 2.560 2.245 1.658 1.049 0.594 0.271
 7  0.2111  1.5120 0.0E+00 3.24985 1.00000 2.149 2.538 2.208 1.610 1.001 0.559 0.250
 8  0.2140  1.5120 0.0E+00 3.20504 1.00000 2.145 2.517 2.171 1.564 0.957 0.527 0.230
 9  0.2618  1.4790 0.0E+00 2.21799 1.00000 2.074 2.170 1.590 0.945 0.433 0.187 0.060
10  0.2670  1.4760 0.0E+00 2.12301 1.00000 2.063 2.130 1.529 0.891 0.396 0.166 0.052
11  0.2770  1.4710 0.0E+00 1.95337 1.00000 2.041 2.053 1.415 0.793 0.334 0.133 0.040
12  0.2946  1.4630 0.0E+00 1.68438 1.00000 2.001 1.921 1.231 0.645 0.247 0.090 0.025
13  0.3032  1.4590 0.0E+00 1.56347 1.00000 1.981 1.859 1.149 0.583 0.214 0.074 0.019
14  0.3100  1.4570 0.0E+00 1.48017 1.00000 1.964 1.810 1.088 0.538 0.191 0.064 0.016
15  0.3164  1.4570 0.0E+00 1.41657 1.00000 1.946 1.764 1.033 0.499 0.172 0.055 0.014
16  0.3332  1.4570 0.0E+00 1.26207 1.00000 1.899 1.650 0.903 0.410 0.131 0.039 0.009
17  0.4290  1.4450 0.0E+00 0.62595 1.00000 1.574 1.149 0.459 0.146 0.032 0.006 0.001
18  0.6308  1.4380 1.9E-08 0.19037 1.00000 0.859 0.674 0.176 0.029 0.003 0.000 0.000
19  0.9733  1.4310 1.4E-06 0.03978 0.99994 0.365 0.531 0.071 0.005 0.000 0.000 0.000
20  1.2695  1.4240 8.2E-06 0.01382 0.99930 0.215 0.511 0.042 0.002 0.000 0.000 0.000
21  1.4475  1.4390 8.8E-05 0.00887 0.99005 0.167 0.506 0.033 0.001 0.000 0.000 0.000
22  1.7668  1.4310 4.9E-04 0.00424 0.90710 0.113 0.503 0.022 0.000 0.000 0.000 0.000
23  2.0394  1.4190 1.3E-03 0.00296 0.69652 0.084 0.502 0.017 0.000 0.000 0.000 0.000
24  2.3091  1.3980 2.2E-03 0.00246 0.46519 0.065 0.501 0.013 0.000 0.000 0.000 0.000
25  2.7483  1.3300 4.4E-02 0.02348 0.01759 0.045 0.500 0.009 0.000 0.000 0.000 0.000
26  3.4040  1.3620 1.8E-01 0.07322 0.00348 0.029 0.500 0.006 0.000 0.000 0.000 0.000
27  5.3615  1.4150 2.2E-01 0.05533 0.00099 0.012 0.500 0.002 0.000 0.000 0.000 0.000
  SSA-GeoM  0.1400  0.0530  1.7463   220.0    75.0
 5  0.2020  1.5120 0.0E+00 3.76743 1.00000 2.145 2.837 2.791 2.641 2.263 1.772 1.312
 6  0.2081  1.5120 0.0E+00 3.79279 1.00000 2.156 2.837 2.784 2.595 2.189 1.674 1.202
 7  0.2111  1.5120 0.0E+00 3.80095 1.00000 2.160 2.835 2.778 2.570 2.151 1.626 1.150
 8  0.2140  1.5120 0.0E+00 3.80551 1.00000 2.164 2.832 2.771 2.545 2.112 1.579 1.100
 9  0.2618  1.4790 0.0E+00 3.39411 1.00000 2.227 2.768 2.577 2.074 1.462 0.913 0.491
10  0.2670  1.4760 0.0E+00 3.31755 1.00000 2.227 2.749 2.537 2.011 1.390 0.851 0.445
11  0.2770  1.4710 0.0E+00 3.16774 1.00000 2.223 2.707 2.453 1.889 1.254 0.741 0.368
12  0.2946  1.4630 0.0E+00 2.89668 1.00000 2.209 2.623 2.293 1.677 1.036 0.574 0.260
13  0.3032  1.4590 0.0E+00 2.76163 1.00000 2.201 2.578 2.211 1.577 0.939 0.505 0.219
14  0.3100  1.4570 0.0E+00 2.66482 1.00000 2.192 2.540 2.145 1.500 0.868 0.455 0.191
15  0.3164  1.4570 0.0E+00 2.59004 1.00000 2.181 2.501 2.080 1.427 0.804 0.412 0.168
16  0.3332  1.4570 0.0E+00 2.39962 1.00000 2.152 2.398 1.913 1.250 0.657 0.317 0.119
